Year,Primary_Type,Count,Mean_Temp
2016,THEFT,162,71.5
2016,BATTERY,153,71.5
2016,CRIMINAL DAMAGE,76,71.5
2016,ASSAULT,60,71.5
2016,NARCOTICS,39,71.5
2016,BURGLARY,34,71.5
2016,THEFT,184,71
2016,BATTERY,150,71
2016,CRIMINAL DAMAGE,68,71
2016,ASSAULT,67,71
2016,NARCOTICS,42,71
2016,BURGLARY,41,71
2016,THEFT,198,72
2016,BATTERY,161,72
2016,CRIMINAL DAMAGE,94,72
2016,ASSAULT,51,72
2016,NARCOTICS,49,72
2016,BURGLARY,38,72
2016,THEFT,192,77
2016,BATTERY,155,77
2016,CRIMINAL DAMAGE,95,77
2016,ASSAULT,66,77
2016,BURGLARY,43,77
2016,NARCOTICS,27,77
2016,BATTERY,191,81
2016,THEFT,166,81
2016,CRIMINAL DAMAGE,106,81
2016,ASSAULT,56,81
2016,BURGLARY,33,81
2016,NARCOTICS,24,81
2016,THEFT,170,79.5
2016,BATTERY,148,79.5
2016,CRIMINAL DAMAGE,71,79.5
2016,ASSAULT,59,79.5
2016,BURGLARY,47,79.5
2016,NARCOTICS,41,79.5
2016,THEFT,185,64
2016,BATTERY,140,64
2016,CRIMINAL DAMAGE,79,64
2016,ASSAULT,55,64
2016,NARCOTICS,47,64
2016,BURGLARY,31,64
2016,THEFT,183,68
2016,BATTERY,140,68
2016,CRIMINAL DAMAGE,90,68
2016,ASSAULT,68,68
2016,BURGLARY,48,68
2016,NARCOTICS,43,68
2016,THEFT,203,67.5
2016,BATTERY,141,67.5
2016,CRIMINAL DAMAGE,100,67.5
2016,NARCOTICS,75,67.5
2016,ASSAULT,58,67.5
2016,BURGLARY,39,67.5
2016,THEFT,182,65.5
2016,BATTERY,145,65.5
2016,CRIMINAL DAMAGE,98,65.5
2016,NARCOTICS,65,65.5
2016,ASSAULT,60,65.5
2016,BURGLARY,54,65.5
2016,BATTERY,155,65
2016,THEFT,155,65
2016,CRIMINAL DAMAGE,75,65
2016,ASSAULT,59,65
2016,NARCOTICS,52,65
2016,BURGLARY,37,65
2016,BATTERY,175,66
2016,THEFT,166,66
2016,CRIMINAL DAMAGE,105,66
2016,NARCOTICS,53,66
2016,ASSAULT,51,66
2016,BURGLARY,32,66
2016,BATTERY,221,72.5
2016,THEFT,144,72.5
2016,CRIMINAL DAMAGE,139,72.5
2016,ASSAULT,56,72.5
2016,BURGLARY,43,72.5
2016,NARCOTICS,38,72.5
2016,BATTERY,205,76.5
2016,THEFT,168,76.5
2016,CRIMINAL DAMAGE,116,76.5
2016,ASSAULT,77,76.5
2016,NARCOTICS,49,76.5
2016,BURGLARY,35,76.5
2016,THEFT,173,77.5
2016,BATTERY,147,77.5
2016,CRIMINAL DAMAGE,89,77.5
2016,ASSAULT,48,77.5
2016,NARCOTICS,34,77.5
2016,BURGLARY,33,77.5
2016,THEFT,195,77
2016,BATTERY,137,77
2016,CRIMINAL DAMAGE,83,77
2016,NARCOTICS,48,77
2016,ASSAULT,45,77
2016,BURGLARY,41,77
2016,THEFT,203,77
2016,BATTERY,130,77
2016,CRIMINAL DAMAGE,87,77
2016,ASSAULT,71,77
2016,BURGLARY,45,77
2016,NARCOTICS,36,77
2016,THEFT,174,72
2016,BATTERY,158,72
2016,CRIMINAL DAMAGE,81,72
2016,ASSAULT,68,72
2016,BURGLARY,35,72
2016,NARCOTICS,28,72
2016,THEFT,163,71
2016,BATTERY,160,71
2016,CRIMINAL DAMAGE,93,71
2016,ASSAULT,64,71
2016,BURGLARY,32,71
2016,NARCOTICS,22,71
2016,THEFT,155,79.5
2016,BATTERY,146,79.5
2016,CRIMINAL DAMAGE,78,79.5
2016,ASSAULT,44,79.5
2016,BURGLARY,37,79.5
2016,NARCOTICS,31,79.5
2016,THEFT,184,81
2016,BATTERY,129,81
2016,CRIMINAL DAMAGE,81,81
2016,ASSAULT,62,81
2016,NARCOTICS,36,81
2016,BURGLARY,33,81
2016,THEFT,172,76
2016,BATTERY,124,76
2016,CRIMINAL DAMAGE,90,76
2016,NARCOTICS,45,76
2016,ASSAULT,43,76
2016,BURGLARY,38,76
2016,THEFT,185,77.5
2016,BATTERY,105,77.5
2016,CRIMINAL DAMAGE,99,77.5
2016,ASSAULT,51,77.5
2016,NARCOTICS,49,77.5
2016,BURGLARY,45,77.5
2016,THEFT,227,67.5
2016,BATTERY,150,67.5
2016,CRIMINAL DAMAGE,96,67.5
2016,NARCOTICS,48,67.5
2016,ASSAULT,47,67.5
2016,BURGLARY,47,67.5
2016,THEFT,182,67
2016,BATTERY,167,67
2016,CRIMINAL DAMAGE,112,67
2016,ASSAULT,42,67
2016,BURGLARY,36,67
2016,NARCOTICS,30,67
2016,BATTERY,164,72
2016,THEFT,135,72
2016,CRIMINAL DAMAGE,120,72
2016,ASSAULT,54,72
2016,BURGLARY,53,72
2016,NARCOTICS,30,72
2016,THEFT,195,79.5
2016,BATTERY,128,79.5
2016,CRIMINAL DAMAGE,98,79.5
2016,ASSAULT,54,79.5
2016,BURGLARY,52,79.5
2016,NARCOTICS,39,79.5
2016,THEFT,194,79.5
2016,BATTERY,125,79.5
2016,CRIMINAL DAMAGE,99,79.5
2016,ASSAULT,57,79.5
2016,BURGLARY,53,79.5
2016,NARCOTICS,44,79.5
2016,THEFT,193,78.5
2016,BATTERY,144,78.5
2016,CRIMINAL DAMAGE,95,78.5
2016,BURGLARY,67,78.5
2016,ASSAULT,57,78.5
2016,NARCOTICS,38,78.5
2016,THEFT,201,81.5
2016,BATTERY,119,81.5
2016,CRIMINAL DAMAGE,77,81.5
2016,ASSAULT,61,81.5
2016,BURGLARY,48,81.5
2016,NARCOTICS,41,81.5
2016,THEFT,187,81
2016,BATTERY,141,81
2016,CRIMINAL DAMAGE,90,81
2016,ASSAULT,60,81
2016,BURGLARY,48,81
2016,NARCOTICS,48,81
2016,THEFT,198,80.5
2016,BATTERY,166,80.5
2016,CRIMINAL DAMAGE,102,80.5
2016,ASSAULT,54,80.5
2016,BURGLARY,46,80.5
2016,NARCOTICS,30,80.5
2016,BATTERY,193,82
2016,THEFT,182,82
2016,CRIMINAL DAMAGE,96,82
2016,ASSAULT,48,82
2016,BURGLARY,39,82
2016,NARCOTICS,34,82
2016,THEFT,201,80.5
2016,BATTERY,142,80.5
2016,CRIMINAL DAMAGE,95,80.5
2016,ASSAULT,60,80.5
2016,BURGLARY,55,80.5
2016,NARCOTICS,45,80.5
2016,THEFT,231,78.5
2016,BATTERY,157,78.5
2016,CRIMINAL DAMAGE,88,78.5
2016,ASSAULT,56,78.5
2016,BURGLARY,52,78.5
2016,NARCOTICS,46,78.5
2016,THEFT,200,78.5
2016,BATTERY,143,78.5
2016,CRIMINAL DAMAGE,93,78.5
2016,ASSAULT,47,78.5
2016,BURGLARY,46,78.5
2016,NARCOTICS,40,78.5
2016,THEFT,169,77
2016,BATTERY,129,77
2016,CRIMINAL DAMAGE,89,77
2016,ASSAULT,54,77
2016,NARCOTICS,49,77
2016,BURGLARY,42,77
2016,THEFT,211,75.5
2016,BATTERY,136,75.5
2016,CRIMINAL DAMAGE,78,75.5
2016,BURGLARY,48,75.5
2016,ASSAULT,44,75.5
2016,NARCOTICS,36,75.5
2016,THEFT,248,73
2016,BATTERY,184,73
2016,CRIMINAL DAMAGE,128,73
2016,ASSAULT,61,73
2016,BURGLARY,39,73
2016,NARCOTICS,35,73
2016,THEFT,242,73
2016,BATTERY,162,73
2016,CRIMINAL DAMAGE,117,73
2016,ASSAULT,56,73
2016,BURGLARY,38,73
2016,NARCOTICS,21,73
2016,THEFT,200,74.5
2016,BATTERY,141,74.5
2016,CRIMINAL DAMAGE,90,74.5
2016,ASSAULT,49,74.5
2016,BURGLARY,32,74.5
2016,NARCOTICS,31,74.5
2016,THEFT,188,77
2016,BATTERY,154,77
2016,CRIMINAL DAMAGE,74,77
2016,ASSAULT,61,77
2016,BURGLARY,36,77
2016,NARCOTICS,25,77
2016,THEFT,186,79.5
2016,BATTERY,126,79.5
2016,CRIMINAL DAMAGE,87,79.5
2016,ASSAULT,49,79.5
2016,BURGLARY,42,79.5
2016,NARCOTICS,39,79.5
2016,THEFT,170,80.5
2016,BATTERY,154,80.5
2016,CRIMINAL DAMAGE,87,80.5
2016,ASSAULT,61,80.5
2016,BURGLARY,40,80.5
2016,NARCOTICS,32,80.5
2016,THEFT,205,79
2016,BATTERY,155,79
2016,CRIMINAL DAMAGE,105,79
2016,ASSAULT,57,79
2016,BURGLARY,45,79
2016,NARCOTICS,33,79
2016,THEFT,191,75
2016,BATTERY,189,75
2016,CRIMINAL DAMAGE,108,75
2016,ASSAULT,71,75
2016,BURGLARY,38,75
2016,NARCOTICS,25,75
2016,THEFT,196,72.5
2016,BATTERY,180,72.5
2016,CRIMINAL DAMAGE,113,72.5
2016,ASSAULT,56,72.5
2016,NARCOTICS,38,72.5
2016,BURGLARY,34,72.5
2016,THEFT,198,78
2016,BATTERY,143,78
2016,CRIMINAL DAMAGE,83,78
2016,BURGLARY,48,78
2016,ASSAULT,45,78
2016,NARCOTICS,29,78
2016,THEFT,155,77.5
2016,BATTERY,137,77.5
2016,CRIMINAL DAMAGE,80,77.5
2016,ASSAULT,54,77.5
2016,BURGLARY,32,77.5
2016,NARCOTICS,31,77.5
2016,THEFT,170,79
2016,BATTERY,133,79
2016,CRIMINAL DAMAGE,82,79
2016,ASSAULT,53,79
2016,BURGLARY,35,79
2016,NARCOTICS,26,79
2016,THEFT,189,82.5
2016,BATTERY,157,82.5
2016,CRIMINAL DAMAGE,115,82.5
2016,ASSAULT,57,82.5
2016,BURGLARY,43,82.5
2016,NARCOTICS,36,82.5
2016,THEFT,207,78.5
2016,BATTERY,101,78.5
2016,CRIMINAL DAMAGE,100,78.5
2016,ASSAULT,48,78.5
2016,BURGLARY,41,78.5
2016,NARCOTICS,35,78.5
2016,THEFT,193,78
2016,BATTERY,146,78
2016,CRIMINAL DAMAGE,114,78
2016,ASSAULT,63,78
2016,BURGLARY,38,78
2016,NARCOTICS,18,78
2016,BATTERY,192,76
2016,THEFT,192,76
2016,CRIMINAL DAMAGE,97,76
2016,ASSAULT,62,76
2016,BURGLARY,48,76
2016,NARCOTICS,24,76
2016,THEFT,202,72.5
2016,BATTERY,145,72.5
2016,CRIMINAL DAMAGE,113,72.5
2016,ASSAULT,59,72.5
2016,BURGLARY,55,72.5
2016,NARCOTICS,27,72.5
2016,THEFT,212,79.5
2016,BATTERY,127,79.5
2016,CRIMINAL DAMAGE,94,79.5
2016,ASSAULT,63,79.5
2016,BURGLARY,41,79.5
2016,NARCOTICS,31,79.5
2016,THEFT,215,79
2016,BATTERY,150,79
2016,CRIMINAL DAMAGE,118,79
2016,ASSAULT,58,79
2016,BURGLARY,42,79
2016,NARCOTICS,28,79
2016,THEFT,199,77.5
2016,BATTERY,139,77.5
2016,CRIMINAL DAMAGE,64,77.5
2016,ASSAULT,49,77.5
2016,BURGLARY,47,77.5
2016,NARCOTICS,40,77.5
2016,THEFT,191,75
2016,BATTERY,135,75
2016,CRIMINAL DAMAGE,96,75
2016,ASSAULT,57,75
2016,BURGLARY,51,75
2016,NARCOTICS,32,75
2016,THEFT,212,71.5
2016,BATTERY,187,71.5
2016,CRIMINAL DAMAGE,105,71.5
2016,ASSAULT,56,71.5
2016,BURGLARY,33,71.5
2016,NARCOTICS,22,71.5
2016,BATTERY,186,67
2016,THEFT,172,67
2016,CRIMINAL DAMAGE,109,67
2016,ASSAULT,62,67
2016,BURGLARY,50,67
2016,NARCOTICS,14,67
2016,THEFT,185,67
2016,BATTERY,116,67
2016,CRIMINAL DAMAGE,92,67
2016,BURGLARY,54,67
2016,ASSAULT,49,67
2016,NARCOTICS,27,67
2016,THEFT,171,70.5
2016,BATTERY,131,70.5
2016,CRIMINAL DAMAGE,74,70.5
2016,ASSAULT,61,70.5
2016,BURGLARY,56,70.5
2016,NARCOTICS,24,70.5
2016,THEFT,194,77
2016,BATTERY,133,77
2016,CRIMINAL DAMAGE,114,77
2016,BURGLARY,58,77
2016,ASSAULT,44,77
2016,NARCOTICS,28,77
2016,THEFT,191,76
2016,BATTERY,121,76
2016,CRIMINAL DAMAGE,104,76
2016,BURGLARY,56,76
2016,ASSAULT,53,76
2016,NARCOTICS,18,76
2016,THEFT,199,73.5
2016,BATTERY,128,73.5
2016,CRIMINAL DAMAGE,98,73.5
2016,ASSAULT,54,73.5
2016,BURGLARY,50,73.5
2016,NARCOTICS,24,73.5
2016,THEFT,207,75.5
2016,BATTERY,180,75.5
2016,CRIMINAL DAMAGE,96,75.5
2016,ASSAULT,57,75.5
2016,BURGLARY,40,75.5
2016,NARCOTICS,17,75.5
2016,BATTERY,193,77
2016,THEFT,188,77
2016,CRIMINAL DAMAGE,89,77
2016,ASSAULT,62,77
2016,BURGLARY,35,77
2016,NARCOTICS,23,77
2016,THEFT,206,78
2016,BATTERY,161,78
2016,CRIMINAL DAMAGE,97,78
2016,ASSAULT,77,78
2016,BURGLARY,54,78
2016,NARCOTICS,30,78
2016,THEFT,187,77
2016,BATTERY,117,77
2016,CRIMINAL DAMAGE,89,77
2016,ASSAULT,56,77
2016,BURGLARY,54,77
2016,NARCOTICS,24,77
2016,THEFT,217,69.5
2016,BATTERY,129,69.5
2016,CRIMINAL DAMAGE,86,69.5
2016,ASSAULT,56,69.5
2016,BURGLARY,44,69.5
2016,NARCOTICS,26,69.5
2016,THEFT,229,67.5
2016,BATTERY,139,67.5
2016,CRIMINAL DAMAGE,115,67.5
2016,ASSAULT,62,67.5
2016,NARCOTICS,59,67.5
2016,BURGLARY,49,67.5
2016,THEFT,197,68
2016,BATTERY,142,68
2016,CRIMINAL DAMAGE,90,68
2016,BURGLARY,47,68
2016,ASSAULT,46,68
2016,NARCOTICS,35,68
2016,THEFT,188,66
2016,BATTERY,148,66
2016,CRIMINAL DAMAGE,112,66
2016,BURGLARY,54,66
2016,ASSAULT,47,66
2016,NARCOTICS,36,66
2016,THEFT,176,69.5
2016,BATTERY,158,69.5
2016,CRIMINAL DAMAGE,99,69.5
2016,ASSAULT,62,69.5
2016,BURGLARY,32,69.5
2016,NARCOTICS,31,69.5
2016,BATTERY,184,74.5
2016,THEFT,180,74.5
2016,CRIMINAL DAMAGE,102,74.5
2016,ASSAULT,55,74.5
2016,BURGLARY,34,74.5
2016,NARCOTICS,32,74.5
2016,THEFT,182,83
2016,BATTERY,122,83
2016,CRIMINAL DAMAGE,79,83
2016,ASSAULT,56,83
2016,BURGLARY,55,83
2016,NARCOTICS,28,83
2016,THEFT,173,81.5
2016,BATTERY,140,81.5
2016,CRIMINAL DAMAGE,78,81.5
2016,ASSAULT,66,81.5
2016,BURGLARY,36,81.5
2016,NARCOTICS,30,81.5
2016,THEFT,209,76
2016,BATTERY,138,76
2016,CRIMINAL DAMAGE,87,76
2016,BURGLARY,53,76
2016,ASSAULT,47,76
2016,NARCOTICS,30,76
2016,THEFT,187,72
2016,BATTERY,142,72
2016,CRIMINAL DAMAGE,90,72
2016,ASSAULT,65,72
2016,BURGLARY,51,72
2016,NARCOTICS,37,72
2016,THEFT,178,66
2016,BATTERY,140,66
2016,CRIMINAL DAMAGE,108,66
2016,ASSAULT,61,66
2016,BURGLARY,51,66
2016,NARCOTICS,25,66
2016,THEFT,189,63.5
2016,BATTERY,156,63.5
2016,CRIMINAL DAMAGE,107,63.5
2016,ASSAULT,49,63.5
2016,BURGLARY,34,63.5
2016,NARCOTICS,19,63.5
2016,THEFT,183,66.5
2016,BATTERY,132,66.5
2016,CRIMINAL DAMAGE,107,66.5
2016,ASSAULT,67,66.5
2016,BURGLARY,52,66.5
2016,NARCOTICS,28,66.5
2016,THEFT,189,75
2016,BATTERY,139,75
2016,CRIMINAL DAMAGE,97,75
2016,ASSAULT,65,75
2016,BURGLARY,62,75
2016,NARCOTICS,24,75
2016,THEFT,220,69
2016,BATTERY,128,69
2016,CRIMINAL DAMAGE,68,69
2016,ASSAULT,62,69
2016,BURGLARY,51,69
2016,NARCOTICS,34,69
2016,THEFT,219,69
2016,BATTERY,139,69
2016,CRIMINAL DAMAGE,87,69
2016,ASSAULT,68,69
2016,BURGLARY,40,69
2016,NARCOTICS,19,69
2016,THEFT,176,74
2016,BATTERY,132,74
2016,CRIMINAL DAMAGE,103,74
2016,BURGLARY,61,74
2016,ASSAULT,58,74
2016,NARCOTICS,26,74
2016,THEFT,189,72
2016,BATTERY,167,72
2016,CRIMINAL DAMAGE,121,72
2016,ASSAULT,71,72
2016,BURGLARY,44,72
2016,NARCOTICS,25,72
2016,BATTERY,196,69
2016,THEFT,182,69
2016,CRIMINAL DAMAGE,105,69
2016,ASSAULT,48,69
2016,BURGLARY,28,69
2016,NARCOTICS,25,69
2016,THEFT,191,72
2016,BATTERY,133,72
2016,CRIMINAL DAMAGE,94,72
2016,ASSAULT,45,72
2016,BURGLARY,42,72
2016,NARCOTICS,19,72
2016,THEFT,207,74.5
2016,BATTERY,132,74.5
2016,CRIMINAL DAMAGE,89,74.5
2016,ASSAULT,54,74.5
2016,BURGLARY,51,74.5
2016,NARCOTICS,25,74.5
2016,THEFT,178,69.5
2016,BATTERY,140,69.5
2016,CRIMINAL DAMAGE,85,69.5
2016,ASSAULT,48,69.5
2016,BURGLARY,40,69.5
2016,NARCOTICS,28,69.5
2016,THEFT,215,72.5
2016,BATTERY,141,72.5
2016,CRIMINAL DAMAGE,83,72.5
2016,ASSAULT,67,72.5
2016,NARCOTICS,44,72.5
2016,BURGLARY,41,72.5
2016,THEFT,206,70
2016,BATTERY,157,70
2016,CRIMINAL DAMAGE,89,70
2016,NARCOTICS,65,70
2016,ASSAULT,48,70
2016,BURGLARY,48,70
2016,BATTERY,185,70
2016,THEFT,165,70
2016,CRIMINAL DAMAGE,117,70
2016,ASSAULT,62,70
2016,BURGLARY,35,70
2016,NARCOTICS,16,70
2016,THEFT,197,74
2016,BATTERY,178,74
2016,CRIMINAL DAMAGE,105,74
2016,ASSAULT,68,74
2016,BURGLARY,35,74
2016,NARCOTICS,20,74
2016,THEFT,205,62.5
2016,BATTERY,129,62.5
2016,CRIMINAL DAMAGE,85,62.5
2016,BURGLARY,50,62.5
2016,ASSAULT,41,62.5
2016,NARCOTICS,18,62.5
2016,THEFT,187,60.5
2016,BATTERY,130,60.5
2016,CRIMINAL DAMAGE,84,60.5
2016,BURGLARY,56,60.5
2016,ASSAULT,54,60.5
2016,NARCOTICS,33,60.5
2016,THEFT,176,55
2016,BATTERY,99,55
2016,CRIMINAL DAMAGE,74,55
2016,ASSAULT,50,55
2016,BURGLARY,38,55
2016,NARCOTICS,18,55
2016,THEFT,171,62
2016,BATTERY,114,62
2016,CRIMINAL DAMAGE,85,62
2016,BURGLARY,55,62
2016,ASSAULT,52,62
2016,NARCOTICS,28,62
2016,THEFT,184,62
2016,BATTERY,132,62
2016,CRIMINAL DAMAGE,101,62
2016,ASSAULT,48,62
2016,BURGLARY,46,62
2016,NARCOTICS,29,62
2016,THEFT,210,60.5
2016,BATTERY,150,60.5
2016,CRIMINAL DAMAGE,103,60.5
2016,BURGLARY,47,60.5
2016,ASSAULT,32,60.5
2016,NARCOTICS,18,60.5
2016,BATTERY,171,60.5
2016,THEFT,165,60.5
2016,CRIMINAL DAMAGE,89,60.5
2016,ASSAULT,50,60.5
2016,BURGLARY,25,60.5
2016,NARCOTICS,19,60.5
2016,THEFT,202,62
2016,BATTERY,126,62
2016,CRIMINAL DAMAGE,82,62
2016,ASSAULT,52,62
2016,BURGLARY,44,62
2016,NARCOTICS,20,62
2016,THEFT,157,67.5
2016,BATTERY,114,67.5
2016,CRIMINAL DAMAGE,80,67.5
2016,ASSAULT,58,67.5
2016,BURGLARY,46,67.5
2016,NARCOTICS,31,67.5
2016,THEFT,192,69.5
2016,BATTERY,134,69.5
2016,CRIMINAL DAMAGE,80,69.5
2016,ASSAULT,54,69.5
2016,BURGLARY,51,69.5
2016,NARCOTICS,42,69.5
2016,THEFT,181,66
2016,BATTERY,121,66
2016,CRIMINAL DAMAGE,78,66
2016,ASSAULT,52,66
2016,BURGLARY,50,66
2016,NARCOTICS,25,66
2016,THEFT,200,58.5
2016,BATTERY,147,58.5
2016,CRIMINAL DAMAGE,110,58.5
2016,ASSAULT,56,58.5
2016,BURGLARY,48,58.5
2016,NARCOTICS,26,58.5
2016,THEFT,155,52.5
2016,BATTERY,153,52.5
2016,CRIMINAL DAMAGE,111,52.5
2016,ASSAULT,44,52.5
2016,BURGLARY,38,52.5
2016,NARCOTICS,13,52.5
2016,THEFT,151,55
2016,BATTERY,143,55
2016,CRIMINAL DAMAGE,113,55
2016,ASSAULT,55,55
2016,BURGLARY,27,55
2016,NARCOTICS,11,55
2016,THEFT,192,58
2016,BATTERY,128,58
2016,CRIMINAL DAMAGE,85,58
2016,ASSAULT,43,58
2016,BURGLARY,38,58
2016,NARCOTICS,21,58
2016,THEFT,173,63.5
2016,BATTERY,103,63.5
2016,CRIMINAL DAMAGE,68,63.5
2016,ASSAULT,59,63.5
2016,BURGLARY,34,63.5
2016,NARCOTICS,19,63.5
2016,THEFT,195,57
2016,BATTERY,106,57
2016,CRIMINAL DAMAGE,87,57
2016,ASSAULT,56,57
2016,BURGLARY,50,57
2016,NARCOTICS,23,57
2016,THEFT,176,47.5
2016,BATTERY,120,47.5
2016,ASSAULT,57,47.5
2016,CRIMINAL DAMAGE,54,47.5
2016,NARCOTICS,32,47.5
2016,BURGLARY,28,47.5
2016,THEFT,210,52
2016,BATTERY,119,52
2016,CRIMINAL DAMAGE,97,52
2016,ASSAULT,75,52
2016,BURGLARY,52,52
2016,NARCOTICS,26,52
2016,THEFT,193,61.5
2016,BATTERY,170,61.5
2016,CRIMINAL DAMAGE,92,61.5
2016,ASSAULT,57,61.5
2016,BURGLARY,49,61.5
2016,NARCOTICS,23,61.5
2016,BATTERY,202,68.5
2016,THEFT,180,68.5
2016,CRIMINAL DAMAGE,79,68.5
2016,ASSAULT,47,68.5
2016,NARCOTICS,26,68.5
2016,BURGLARY,24,68.5
2016,THEFT,192,74.5
2016,BATTERY,155,74.5
2016,CRIMINAL DAMAGE,96,74.5
2016,ASSAULT,57,74.5
2016,BURGLARY,50,74.5
2016,NARCOTICS,29,74.5
2016,THEFT,193,65.5
2016,BATTERY,153,65.5
2016,CRIMINAL DAMAGE,72,65.5
2016,ASSAULT,66,65.5
2016,BURGLARY,39,65.5
2016,NARCOTICS,27,65.5
2016,THEFT,155,60
2016,BATTERY,129,60
2016,CRIMINAL DAMAGE,88,60
2016,ASSAULT,55,60
2016,BURGLARY,39,60
2016,NARCOTICS,26,60
2016,THEFT,167,50.5
2016,BATTERY,130,50.5
2016,CRIMINAL DAMAGE,80,50.5
2016,ASSAULT,54,50.5
2016,BURGLARY,51,50.5
2016,NARCOTICS,28,50.5
2016,THEFT,196,45.5
2016,BATTERY,115,45.5
2016,CRIMINAL DAMAGE,80,45.5
2016,ASSAULT,67,45.5
2016,BURGLARY,42,45.5
2016,NARCOTICS,33,45.5
2016,THEFT,186,48.5
2016,BATTERY,150,48.5
2016,CRIMINAL DAMAGE,91,48.5
2016,BURGLARY,44,48.5
2016,ASSAULT,40,48.5
2016,NARCOTICS,28,48.5
2016,THEFT,178,57
2016,BATTERY,173,57
2016,CRIMINAL DAMAGE,97,57
2016,ASSAULT,50,57
2016,BURGLARY,31,57
2016,NARCOTICS,23,57
2016,THEFT,203,49
2016,BATTERY,133,49
2016,CRIMINAL DAMAGE,68,49
2016,BURGLARY,54,49
2016,ASSAULT,50,49
2016,NARCOTICS,36,49
2016,THEFT,189,45
2016,BATTERY,105,45
2016,CRIMINAL DAMAGE,85,45
2016,ASSAULT,59,45
2016,BURGLARY,51,45
2016,NARCOTICS,25,45
2016,THEFT,182,48
2016,BATTERY,106,48
2016,ASSAULT,59,48
2016,CRIMINAL DAMAGE,58,48
2016,BURGLARY,53,48
2016,NARCOTICS,20,48
2016,THEFT,206,46.5
2016,BATTERY,116,46.5
2016,CRIMINAL DAMAGE,83,46.5
2016,ASSAULT,49,46.5
2016,BURGLARY,46,46.5
2016,NARCOTICS,25,46.5
2016,THEFT,224,51.5
2016,BATTERY,133,51.5
2016,CRIMINAL DAMAGE,100,51.5
2016,ASSAULT,48,51.5
2016,BURGLARY,42,51.5
2016,NARCOTICS,20,51.5
2016,BATTERY,192,63.5
2016,THEFT,149,63.5
2016,CRIMINAL DAMAGE,136,63.5
2016,ASSAULT,47,63.5
2016,BURGLARY,26,63.5
2016,NARCOTICS,20,63.5
2016,BATTERY,198,48.5
2016,THEFT,171,48.5
2016,CRIMINAL DAMAGE,75,48.5
2016,ASSAULT,59,48.5
2016,BURGLARY,38,48.5
2016,NARCOTICS,23,48.5
2016,THEFT,187,49.5
2016,BATTERY,145,49.5
2016,CRIMINAL DAMAGE,141,49.5
2016,ASSAULT,59,49.5
2016,BURGLARY,55,49.5
2016,NARCOTICS,19,49.5
2016,THEFT,181,68
2016,BATTERY,144,68
2016,CRIMINAL DAMAGE,95,68
2016,ASSAULT,58,68
2016,BURGLARY,46,68
2016,NARCOTICS,31,68
2016,THEFT,199,60
2016,BATTERY,145,60
2016,CRIMINAL DAMAGE,95,60
2016,ASSAULT,51,60
2016,BURGLARY,48,60
2016,NARCOTICS,16,60
2016,BATTERY,182,57.5
2016,THEFT,162,57.5
2016,CRIMINAL DAMAGE,97,57.5
2016,ASSAULT,75,57.5
2016,BURGLARY,49,57.5
2016,NARCOTICS,9,57.5
2016,THEFT,198,51.5
2016,BATTERY,141,51.5
2016,CRIMINAL DAMAGE,103,51.5
2016,BURGLARY,45,51.5
2016,ASSAULT,44,51.5
2016,NARCOTICS,19,51.5
2016,THEFT,204,55.5
2016,BATTERY,178,55.5
2016,CRIMINAL DAMAGE,101,55.5
2016,ASSAULT,53,55.5
2016,BURGLARY,42,55.5
2016,NARCOTICS,22,55.5
2016,BATTERY,166,55.5
2016,THEFT,165,55.5
2016,CRIMINAL DAMAGE,113,55.5
2016,ASSAULT,56,55.5
2016,BURGLARY,31,55.5
2016,NARCOTICS,23,55.5
2016,THEFT,174,54
2016,BATTERY,127,54
2016,CRIMINAL DAMAGE,98,54
2016,BURGLARY,54,54
2016,ASSAULT,40,54
2016,NARCOTICS,17,54
2016,THEFT,140,56
2016,BATTERY,122,56
2016,CRIMINAL DAMAGE,54,56
2016,BURGLARY,50,56
2016,ASSAULT,48,56
2016,NARCOTICS,20,56
2016,THEFT,195,49.5
2016,BATTERY,114,49.5
2016,CRIMINAL DAMAGE,70,49.5
2016,ASSAULT,46,49.5
2016,BURGLARY,42,49.5
2016,NARCOTICS,20,49.5
2016,THEFT,183,52
2016,BATTERY,114,52
2016,CRIMINAL DAMAGE,93,52
2016,ASSAULT,44,52
2016,BURGLARY,39,52
2016,NARCOTICS,24,52
2016,THEFT,193,44.5
2016,BATTERY,118,44.5
2016,CRIMINAL DAMAGE,89,44.5
2016,BURGLARY,55,44.5
2016,NARCOTICS,46,44.5
2016,ASSAULT,39,44.5
2016,THEFT,180,41.5
2016,BATTERY,154,41.5
2016,CRIMINAL DAMAGE,104,41.5
2016,ASSAULT,48,41.5
2016,BURGLARY,44,41.5
2016,NARCOTICS,32,41.5
2016,THEFT,150,45.5
2016,BATTERY,129,45.5
2016,CRIMINAL DAMAGE,80,45.5
2016,ASSAULT,37,45.5
2016,BURGLARY,26,45.5
2016,NARCOTICS,26,45.5
2016,THEFT,163,50.5
2016,BATTERY,116,50.5
2016,CRIMINAL DAMAGE,64,50.5
2016,ASSAULT,50,50.5
2016,BURGLARY,46,50.5
2016,NARCOTICS,23,50.5
2016,THEFT,153,46
2016,BATTERY,107,46
2016,CRIMINAL DAMAGE,82,46
2016,BURGLARY,54,46
2016,ASSAULT,53,46
2016,NARCOTICS,22,46
